timestamp	k	seed	tol	L1	elapsed_min	nmf_input	projection_output	n_common_genes
2025-11-21T13:47:19Z	10	42	1e-5	0.2	0.06657520135243734	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k10_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:24Z	20	42	1e-5	0.2	0.08395800987879436	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k20_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:32Z	30	42	1e-5	0.2	0.12598806619644165	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k30_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:37Z	40	42	1e-5	0.2	0.08295548359553019	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k40_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:42Z	50	42	1e-5	0.2	0.0873921791712443	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k50_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:48Z	60	42	1e-5	0.2	0.09748984972635905	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k60_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:47:55Z	70	42	1e-5	0.2	0.10489676793416342	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k70_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:04Z	80	42	1e-5	0.2	0.16163714329401652	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k80_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:12Z	90	42	1e-5	0.2	0.12831286191940308	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k90_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:23Z	100	42	1e-5	0.2	0.17472304105758668	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed42_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k100_seed42_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:26Z	10	1029	1e-5	0.2	0.06141205628712972	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k10_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:31Z	20	1029	1e-5	0.2	0.07496245702107747	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k20_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:35Z	30	1029	1e-5	0.2	0.0644574244817098	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k30_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:39Z	40	1029	1e-5	0.2	0.07222244342168173	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k40_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:46Z	50	1029	1e-5	0.2	0.11846478780110677	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k50_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:52Z	60	1029	1e-5	0.2	0.09117832581202188	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k60_seed1029_tol1e-05_L10.2.rds	28907
2025-11-21T13:48:58Z	70	1029	1e-5	0.2	0.10930299758911133	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed1029_tol1e-05_L10.2.rds	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_projection/proj_k70_seed1029_tol1e-05_L10.2.rds	28907
