timestamp	k	seed	tol	L1	elapsed_min	output_path
2025-11-08T00:51:42Z	80	31415	1e-5	0.1	13.6157490173976	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed31415_tol1e-05_L10.1.rds
2025-11-08T01:07:17Z	90	31415	1e-5	0.1	15.4685393850009	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed31415_tol1e-05_L10.1.rds
2025-11-08T01:28:45Z	100	31415	1e-5	0.1	21.3468666116397	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed31415_tol1e-05_L10.1.rds
2025-11-08T01:31:11Z	10	120301	1e-5	0.1	2.42274494171143	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed120301_tol1e-05_L10.1.rds
2025-11-08T01:34:40Z	20	120301	1e-5	0.1	3.46000829935074	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed120301_tol1e-05_L10.1.rds
2025-11-08T01:39:47Z	30	120301	1e-5	0.1	5.07741345564524	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed120301_tol1e-05_L10.1.rds
2025-11-08T01:45:47Z	40	120301	1e-5	0.1	5.94969730377197	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed120301_tol1e-05_L10.1.rds
2025-11-08T01:55:35Z	50	120301	1e-5	0.1	9.75147158702215	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed120301_tol1e-05_L10.1.rds
2025-11-08T02:05:28Z	60	120301	1e-5	0.1	9.80196479558945	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed120301_tol1e-05_L10.1.rds
2025-11-08T02:15:30Z	70	120301	1e-5	0.1	9.95321750243505	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed120301_tol1e-05_L10.1.rds
2025-11-08T02:28:14Z	80	120301	1e-5	0.1	12.6582926392555	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed120301_tol1e-05_L10.1.rds
2025-11-08T02:46:04Z	90	120301	1e-5	0.1	17.7233691771825	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed120301_tol1e-05_L10.1.rds
2025-11-08T03:10:22Z	100	120301	1e-5	0.1	24.1879740357399	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed120301_tol1e-05_L10.1.rds
2025-11-08T03:12:32Z	10	2025	1e-5	0.1	2.15518589019775	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:16:31Z	20	2025	1e-5	0.1	3.95455774466197	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:21:23Z	30	2025	1e-5	0.1	4.83033153216044	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:27:08Z	40	2025	1e-5	0.1	5.69914241234461	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:35:33Z	50	2025	1e-5	0.1	8.35007066726684	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:44:45Z	60	2025	1e-5	0.1	9.13784070809682	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed2025_tol1e-05_L10.1.rds
2025-11-08T03:56:58Z	70	2025	1e-5	0.1	12.1425874749819	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed2025_tol1e-05_L10.1.rds
2025-11-08T04:13:18Z	80	2025	1e-5	0.1	16.2291179339091	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed2025_tol1e-05_L10.1.rds
2025-11-08T04:29:37Z	90	2025	1e-5	0.1	16.2258551637332	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed2025_tol1e-05_L10.1.rds
2025-11-08T04:58:50Z	100	2025	1e-5	0.1	29.1025078376134	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed2025_tol1e-05_L10.1.rds
2025-11-08T05:01:22Z	10	42	1e-6	0.1	2.51207255125046	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed42_tol1e-06_L10.1.rds
2025-11-08T05:06:02Z	20	42	1e-6	0.1	4.64895486831665	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed42_tol1e-06_L10.1.rds
2025-11-08T05:13:09Z	30	42	1e-6	0.1	7.06532816092173	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed42_tol1e-06_L10.1.rds
2025-11-08T05:27:59Z	40	42	1e-6	0.1	14.7989194552104	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed42_tol1e-06_L10.1.rds
2025-11-08T05:44:37Z	50	42	1e-6	0.1	16.5759907881419	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed42_tol1e-06_L10.1.rds
2025-11-08T05:56:04Z	60	42	1e-6	0.1	11.3695085803668	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed42_tol1e-06_L10.1.rds
2025-11-08T06:17:59Z	70	42	1e-6	0.1	21.8489020744959	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed42_tol1e-06_L10.1.rds
2025-11-08T06:40:26Z	80	42	1e-6	0.1	22.3542098561923	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed42_tol1e-06_L10.1.rds
2025-11-08T07:12:22Z	90	42	1e-6	0.1	31.836437980334	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed42_tol1e-06_L10.1.rds
2025-11-08T07:57:30Z	100	42	1e-6	0.1	45.0292990485827	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed42_tol1e-06_L10.1.rds
2025-11-08T07:59:41Z	10	1029	1e-6	0.1	2.16401934623718	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed1029_tol1e-06_L10.1.rds
2025-11-08T08:04:34Z	20	1029	1e-6	0.1	4.86194175481796	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed1029_tol1e-06_L10.1.rds
2025-11-08T08:11:58Z	30	1029	1e-6	0.1	7.36294198433558	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed1029_tol1e-06_L10.1.rds
2025-11-08T08:20:54Z	40	1029	1e-6	0.1	8.87703821261724	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed1029_tol1e-06_L10.1.rds
2025-11-08T08:39:01Z	50	1029	1e-6	0.1	18.0597589373589	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed1029_tol1e-06_L10.1.rds
2025-11-08T09:05:47Z	60	1029	1e-6	0.1	26.6926727414131	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed1029_tol1e-06_L10.1.rds
2025-11-08T09:40:05Z	70	1029	1e-6	0.1	34.2197906176249	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed1029_tol1e-06_L10.1.rds
2025-11-08T10:08:11Z	80	1029	1e-6	0.1	28.0110579053561	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed1029_tol1e-06_L10.1.rds
2025-11-08T10:56:29Z	90	1029	1e-6	0.1	48.1993778824806	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed1029_tol1e-06_L10.1.rds
2025-11-08T12:07:28Z	100	1029	1e-6	0.1	70.8719067454338	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed1029_tol1e-06_L10.1.rds
2025-11-08T12:10:08Z	10	31415	1e-6	0.1	2.66238150993983	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed31415_tol1e-06_L10.1.rds
2025-11-08T12:14:36Z	20	31415	1e-6	0.1	4.43487292528152	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed31415_tol1e-06_L10.1.rds
2025-11-08T12:19:56Z	30	31415	1e-6	0.1	5.29922765493393	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed31415_tol1e-06_L10.1.rds
2025-11-08T12:29:24Z	40	31415	1e-6	0.1	9.42405658562978	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed31415_tol1e-06_L10.1.rds
2025-11-08T12:42:05Z	50	31415	1e-6	0.1	12.6139112710953	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed31415_tol1e-06_L10.1.rds
2025-11-08T12:54:59Z	60	31415	1e-6	0.1	12.8346503218015	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed31415_tol1e-06_L10.1.rds
2025-11-08T13:19:55Z	70	31415	1e-6	0.1	24.8651124835014	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed31415_tol1e-06_L10.1.rds
2025-11-08T13:44:26Z	80	31415	1e-6	0.1	24.4197850505511	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed31415_tol1e-06_L10.1.rds
2025-11-08T14:10:25Z	90	31415	1e-6	0.1	25.8882561127345	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed31415_tol1e-06_L10.1.rds
2025-11-08T15:21:38Z	100	31415	1e-6	0.1	71.0892539223035	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed31415_tol1e-06_L10.1.rds
2025-11-08T15:24:13Z	10	120301	1e-6	0.1	2.57421276966731	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed120301_tol1e-06_L10.1.rds
2025-11-08T15:27:51Z	20	120301	1e-6	0.1	3.61159859100978	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed120301_tol1e-06_L10.1.rds
2025-11-08T15:34:29Z	30	120301	1e-6	0.1	6.58989293575287	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed120301_tol1e-06_L10.1.rds
2025-11-08T15:53:58Z	40	120301	1e-6	0.1	19.4477939248085	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed120301_tol1e-06_L10.1.rds
2025-11-08T16:05:25Z	50	120301	1e-6	0.1	11.3928941210111	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed120301_tol1e-06_L10.1.rds
2025-11-08T16:21:23Z	60	120301	1e-6	0.1	15.885200325648	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed120301_tol1e-06_L10.1.rds
